system:index,GEOID,Presence,STATEFP,TRACTCE,Urbanized,.geo
000000000000000005dc,090091806022,14.540448451891821,09,180602,"New Haven, CT",
000000000000000005dd,090091759002,3.2857625135740305,09,175900,"New Haven, CT",
0000000000000000069c,090116903002,2.7801888235415047,09,690300,"Norwich--New London, CT--RI",
0000000000000000069d,090116904002,2.330185205695469,09,690400,"Norwich--New London, CT--RI",
0000000000000000069e,090117161022,1.495358201603608,09,716102,"Norwich--New London, CT--RI",
0000000000000000069f,090116908002,1.696464802147358,09,690800,"Norwich--New London, CT--RI",
000000000000000006a0,090116961002,0.6208431011545188,09,696100,"Norwich--New London, CT--RI",
000000000000000006a1,090117051022,0.7844325859874626,09,705102,"Norwich--New London, CT--RI",
000000000000000006a2,090117027002,1.8670603219422386,09,702700,"Norwich--New London, CT--RI",
000000000000000006a3,090116962002,1.0568217616868967,09,696200,"Norwich--New London, CT--RI",
000000000000000006a4,090116964002,0.6905671771968196,09,696400,"Norwich--New London, CT--RI",
000000000000000006a5,090116966002,0.61144586978916,09,696600,"Norwich--New London, CT--RI",
000000000000000006a6,090116967002,1.0626868002483085,09,696700,"Norwich--New London, CT--RI",
000000000000000006a7,090117011002,0.4219706396340181,09,701100,"Norwich--New London, CT--RI",
000000000000000006a8,090117023002,0.6157827855679532,09,702300,"Norwich--New London, CT--RI",
000000000000000006f2,090091706002,3.4595810288566695,09,170600,"New Haven, CT",
000000000000000006f3,090093461022,11.263792482428226,09,346102,"Bridgeport--Stamford, CT--NY",
000000000000000006f4,090091253002,11.63091867266898,09,125300,"Bridgeport--Stamford, CT--NY",
000000000000000006f5,090093524002,17.18076062044757,09,352400,"Waterbury, CT",
000000000000000006f6,090091410002,14.500233723748513,09,141000,"New Haven, CT",
000000000000000006f7,090091423002,15.08270038687361,09,142300,"New Haven, CT",
000000000000000006f8,090091301012,11.727096880252878,09,130101,"Bridgeport--Stamford, CT--NY",
000000000000000006f9,090091404002,14.90893986698426,09,140400,"New Haven, CT",
000000000000000006fa,090093471002,7.400218571763068,09,347100,"Waterbury, CT",
000000000000000006fb,090093472002,7.193437279181629,09,347200,"Waterbury, CT",
000000000000000006fc,090091672022,6.658997891642956,09,167202,"New Haven, CT",
000000000000000006fd,090091671002,5.720154812823257,09,167100,"New Haven, CT",
000000000000000006fe,090091845002,8.963018238213763,09,184500,"New Haven, CT",
000000000000000006ff,090091861002,3.7743897986961006,09,186100,"New Haven, CT",
00000000000000000700,090091862002,5.045414618804394,09,186200,"New Haven, CT",
00000000000000000701,090091901002,2.7784480680013197,09,190100,"New Haven, CT",
00000000000000000702,090093612002,4.925946510064667,09,361200,"Waterbury, CT",
00000000000000000703,090093481252,19.917490745036794,09,348125,"Bridgeport--Stamford, CT--NY",
00000000000000000704,090093481242,7.4674205674173395,09,348124,"Bridgeport--Stamford, CT--NY",
00000000000000000705,090091301022,11.676055999192341,09,130102,"Bridgeport--Stamford, CT--NY",
00000000000000000706,090091843002,0.2016951515578889,09,184300,"New Haven, CT",
00000000000000000707,090091841002,6.077847223397613,09,184100,"New Haven, CT",
00000000000000000708,090093525002,14.290273236100097,09,352500,"Waterbury, CT",
00000000000000000709,090091801002,0.0,09,180100,"New Haven, CT",
0000000000000000070a,090091942012,5.805211253898928,09,194201,"New Haven, CT",
0000000000000000070b,090091805002,19.99942692735973,09,180500,"New Haven, CT",
0000000000000000070c,090093523002,7.267824304237723,09,352300,"Waterbury, CT",
0000000000000000070d,090093411002,8.049962140693324,09,341100,"Waterbury, CT",
0000000000000000070e,090093461012,9.180806600221576,09,346101,"Bridgeport--Stamford, CT--NY",
0000000000000000070f,090093519002,9.961591554320663,09,351900,"Waterbury, CT",
00000000000000000710,090093515002,11.450642267120747,09,351500,"Waterbury, CT",
00000000000000000711,090093510002,7.300672115292898,09,351000,"Waterbury, CT",
00000000000000000712,090091251002,11.547237525035833,09,125100,"Bridgeport--Stamford, CT--NY",
00000000000000000713,090091252002,10.124046749889535,09,125200,"Bridgeport--Stamford, CT--NY",
00000000000000000714,090091254002,6.105445668341322,09,125400,"Bridgeport--Stamford, CT--NY",
00000000000000000715,090091405002,11.355810958744865,09,140500,"New Haven, CT",
00000000000000000716,090091412002,6.8336005375752,09,141200,"Bridgeport--Stamford, CT--NY",
00000000000000000717,090091657002,9.782079044005606,09,165700,"New Haven, CT",
00000000000000000718,090091546002,9.699156394200097,09,154600,"New Haven, CT",
00000000000000000719,090091408002,6.532876216556747,09,140800,"New Haven, CT",
0000000000000000071a,090091572002,4.114656804718664,09,157200,"Bridgeport--Stamford, CT--NY",
0000000000000000071b,090091512002,10.895809073661523,09,151200,"Bridgeport--Stamford, CT--NY",
0000000000000000071c,090091426042,8.998906668648113,09,142604,"New Haven, CT",
0000000000000000071d,090091428002,6.269025779846851,09,142800,"New Haven, CT",
0000000000000000071e,090091601002,9.699603077053686,09,160100,"Bridgeport--Stamford, CT--NY",
0000000000000000071f,090091602002,8.766700568295285,09,160200,"Bridgeport--Stamford, CT--NY",
00000000000000000720,090091501002,9.04505605699304,09,150100,"Bridgeport--Stamford, CT--NY",
00000000000000000721,090091611002,3.3049214740215884,09,161100,"Waterbury, CT",
00000000000000000722,090091503002,8.749192641848731,09,150300,"Bridgeport--Stamford, CT--NY",
00000000000000000723,090091651002,5.18904753062582,09,165100,"New Haven, CT",
00000000000000000724,090091506002,5.310700635551983,09,150600,"Bridgeport--Stamford, CT--NY",
00000000000000000725,090091419002,5.903576596202195,09,141900,"New Haven, CT",
00000000000000000726,090093518002,9.375245723930975,09,351800,"Waterbury, CT",
00000000000000000727,090093528002,13.011598501441044,09,352800,"Waterbury, CT",
00000000000000000728,090091842002,14.065789598519398,09,184200,"New Haven, CT",
00000000000000000729,090091847002,16.049112155710876,09,184700,"New Haven, CT",
0000000000000000072a,090091844002,2.9992914429471735,09,184400,"New Haven, CT",
0000000000000000072b,090091902002,0.006947701246504467,09,190200,"New Haven, CT",
0000000000000000072c,090091846002,3.3371671886827876,09,184600,"New Haven, CT",
0000000000000000072d,090091502002,9.639640713309046,09,150200,"Bridgeport--Stamford, CT--NY",
0000000000000000072e,090091511002,9.541046634949598,09,151100,"Bridgeport--Stamford, CT--NY",
0000000000000000072f,090091201002,8.620566744349205,09,120100,"Bridgeport--Stamford, CT--NY",
00000000000000000730,090093527022,16.196235121688613,09,352702,"Waterbury, CT",
00000000000000000731,090091653002,6.734981108093943,09,165300,"New Haven, CT",
00000000000000000732,090091941002,2.7232967578432983,09,194100,"New Haven, CT",
00000000000000000733,090093431022,6.211619593956443,09,343102,"New Haven, CT",
00000000000000000734,090093452012,10.199393567804885,09,345201,"Waterbury, CT",
00000000000000000735,090093611002,7.865592474742051,09,361100,"Waterbury, CT",
00000000000000000736,090091202002,8.58779777338301,09,120200,"Bridgeport--Stamford, CT--NY",
00000000000000000737,090091302002,9.222959075629332,09,130200,"Bridgeport--Stamford, CT--NY",
00000000000000000738,090091672012,5.355876228040281,09,167201,"New Haven, CT",
00000000000000000739,090093481112,8.565698641393332,09,348111,"Bridgeport--Stamford, CT--NY",
0000000000000000073a,090091716002,3.9946930120317705,09,171600,"New Haven, CT",
0000000000000000073b,090091717002,4.684000944156887,09,171700,"New Haven, CT",
0000000000000000073c,090091509002,10.404065384816631,09,150900,"Bridgeport--Stamford, CT--NY",
0000000000000000073d,090093441002,3.3946433045770164,09,344100,"Waterbury, CT",
0000000000000000073e,090093451002,5.335553761381136,09,345100,"Waterbury, CT",
0000000000000000073f,090093432002,4.5972267471413994,09,343200,"New Haven, CT",
00000000000000000740,090091757002,3.6689375995125286,09,175700,"New Haven, CT",
000000000000000007bc,090116935002,7.5946847299010285,09,693500,"Norwich--New London, CT--RI",
000000000000000007bd,090117111002,1.0508024291733267,09,711100,"Norwich--New London, CT--RI",
000000000000000007be,090117051012,0.9684213579408367,09,705101,"Norwich--New London, CT--RI",
000000000000000007bf,090118705012,2.5403503707043575,09,870501,"Norwich--New London, CT--RI",
000000000000000007c0,090116601012,1.4177047400898222,09,660101,"Norwich--New London, CT--RI",
000000000000000007c1,090117131002,1.4732207520381355,09,713100,"Norwich--New London, CT--RI",
000000000000000007c2,090116905002,4.79399118393908,09,690500,"Norwich--New London, CT--RI",
000000000000000007c3,090117025002,1.6582459050786698,09,702500,"Norwich--New London, CT--RI",
000000000000000007c4,090116909002,1.6737595130185616,09,690900,"Norwich--New London, CT--RI",
000000000000000007c5,090116934002,6.894140141591749,09,693400,"Norwich--New London, CT--RI",
000000000000000007c6,090116936002,3.9678345345501485,09,693600,"Norwich--New London, CT--RI",
000000000000000007c7,090118705022,2.6225955635804867,09,870502,"Norwich--New London, CT--RI",
000000000000000007c8,090117021002,2.146619132895614,09,702100,"Norwich--New London, CT--RI",
000000000000000007c9,090117101002,1.1100194523727827,09,710100,"Norwich--New London, CT--RI",
000000000000000007ca,090116963002,1.0666498265321112,09,696300,"Norwich--New London, CT--RI",
000000000000000007cb,090117121002,0.7957624704405535,09,712100,"Norwich--New London, CT--RI",
000000000000000007cc,090116952022,3.0046069645664213,09,695202,"Norwich--New London, CT--RI",
000000000000000007cd,090116952012,2.071185606123149,09,695201,"Norwich--New London, CT--RI",
000000000000000007ce,090117054002,1.2803600721433865,09,705400,"Norwich--New London, CT--RI",
000000000000000007cf,090117030002,1.2174348119490792,09,703000,"Norwich--New London, CT--RI",
000000000000000007d0,090117012002,0.5470731923384753,09,701200,"Norwich--New London, CT--RI",
000000000000000007d1,090117151002,1.787212730716116,09,715100,"Norwich--New London, CT--RI",
000000000000000007d2,090116601022,2.5558812794279016,09,660102,"Norwich--New London, CT--RI",
000000000000000007d3,090117052002,0.9677264822031698,09,705200,"Norwich--New London, CT--RI",
000000000000000007d4,090118703002,1.7481381990795246,09,870300,"Norwich--New London, CT--RI",
000000000000000007d5,090117053002,2.1722881200466992,09,705300,"Norwich--New London, CT--RI",
000000000000000007d6,090117024002,0.9442413821240512,09,702400,"Norwich--New London, CT--RI",
000000000000000007d7,090117161012,2.07735535928898,09,716101,"Norwich--New London, CT--RI",
000000000000000007d8,090117028002,1.578236614474476,09,702800,"Norwich--New London, CT--RI",
000000000000000007d9,090117029002,0.5403790829355084,09,702900,"Norwich--New London, CT--RI",
000000000000000007da,090118707042,1.9917773995340486,09,870704,"Norwich--New London, CT--RI",
000000000000000007db,090116965002,0.5496761942704571,09,696500,"Norwich--New London, CT--RI",
000000000000000007dc,090116968002,1.1909665625105381,09,696800,"Norwich--New London, CT--RI",
000000000000000007dd,090116970002,1.5487037797812737,09,697000,"Norwich--New London, CT--RI",
000000000000000007de,090118702002,0.7590304573674725,09,870200,"Norwich--New London, CT--RI",
000000000000000007df,090116937002,6.60626324115369,09,693700,"Norwich--New London, CT--RI",
000000000000000007e0,090116933002,7.672447062844654,09,693300,"Norwich--New London, CT--RI",
00000000000000000811,090138401002,0.9400997845754251,09,840100,"Hartford, CT",
00000000000000000812,090135382012,4.8900742621988975,09,538201,"Springfield, MA--CT",
00000000000000000813,090135331022,2.6469453266270193,09,533102,"Hartford, CT",
00000000000000000814,090135281002,1.3097434934112322,09,528100,"Hartford, CT",
00000000000000000815,090135351002,3.593329802395292,09,535100,"Springfield, MA--CT",
00000000000000000816,090138811002,0.24832262469476812,09,881100,"Hartford, CT",
00000000000000000817,090135382022,2.022482809381809,09,538202,"Springfield, MA--CT",
00000000000000000818,090138501002,2.140958513805368,09,850100,"Hartford, CT",
00000000000000000819,090135261022,2.744629950746699,09,526102,"Hartford, CT",
0000000000000000081a,090138502002,1.5481541610387086,09,850200,"Hartford, CT",
0000000000000000081b,090135291002,2.446422916779077,09,529100,"Hartford, CT",
0000000000000000081c,090135331012,3.9032780075140234,09,533101,"Hartford, CT",
0000000000000000081d,090135306002,3.2061231297182755,09,530600,"Hartford, CT",
0000000000000000081e,090135352002,2.1029655196090853,09,535200,"Hartford, CT",
00000000000000000834,090159045002,0.7869222178735754,09,904500,"Worcester, MA--CT",
00000000000000000835,090159071002,0.8600188077178785,09,907100,"Worcester, MA--CT",
00000000000000000836,090159061002,0.688229166499234,09,906100,"Worcester, MA--CT",
00000000000000000837,090159001002,1.796404102467883,09,900100,"Worcester, MA--CT",
00000000000000000838,090159032002,0.7699694353485362,09,903200,"Worcester, MA--CT",
00000000000000000839,090159044002,0.7548949410757697,09,904400,"Worcester, MA--CT",
0000000000000000083a,090159025002,2.8147638422851893,09,902500,"Worcester, MA--CT",
0000000000000000083b,090159011002,2.4026895657327603,09,901100,"Worcester, MA--CT",
0000000000000000083c,090159002002,1.1902009811444654,09,900200,"Worcester, MA--CT",
000000000000000008be,090010439002,14.896009048325935,09,043900,"Bridgeport--Stamford, CT--NY",
000000000000000008bf,090010452002,8.290078736751765,09,045200,"Bridgeport--Stamford, CT--NY",
000000000000000008c0,090012112002,22.794179322445267,09,211200,"Danbury, CT--NY",
000000000000000008c1,090012302002,2.9059907791285453,09,230200,"Danbury, CT--NY",
000000000000000008c2,090010905002,10.221630785419674,09,090500,"Bridgeport--Stamford, CT--NY",
000000000000000008c3,090010446002,8.188082980185238,09,044600,"Bridgeport--Stamford, CT--NY",
000000000000000008c4,090011001002,3.051671528337716,09,100100,"Bridgeport--Stamford, CT--NY",
000000000000000008c5,090010445002,18.642484131582425,09,044500,"Bridgeport--Stamford, CT--NY",
000000000000000008c6,090012001002,13.475089904861099,09,200100,"Danbury, CT--NY",
000000000000000008c7,090010702002,13.649596593705057,09,070200,"Bridgeport--Stamford, CT--NY",
000000000000000008c8,090010709002,11.599017983222234,09,070900,"Bridgeport--Stamford, CT--NY",
000000000000000008c9,090010901002,8.368939103841463,09,090100,"Bridgeport--Stamford, CT--NY",
000000000000000008ca,090010705002,12.248839627784376,09,070500,"Bridgeport--Stamford, CT--NY",
000000000000000008cb,090010735002,11.11667571924371,09,073500,"Bridgeport--Stamford, CT--NY",
000000000000000008cc,090012451002,4.445839891778588,09,245100,"Bridgeport--Stamford, CT--NY",
000000000000000008cd,090010303002,4.485328322309749,09,030300,"Bridgeport--Stamford, CT--NY",
000000000000000008ce,090010205002,16.114295684354484,09,020500,"Bridgeport--Stamford, CT--NY",
000000000000000008cf,090010207002,12.564706136382945,09,020700,"Bridgeport--Stamford, CT--NY",
000000000000000008d0,090010726002,10.761808605110435,09,072600,"Bridgeport--Stamford, CT--NY",
000000000000000008d1,090010505002,8.16601031641112,09,050500,"Bridgeport--Stamford, CT--NY",
000000000000000008d2,090010727002,10.980816665600027,09,072700,"Bridgeport--Stamford, CT--NY",
000000000000000008d3,090010728002,25.31927869684504,09,072800,"Bridgeport--Stamford, CT--NY",
000000000000000008d4,090010739002,6.317755953730195,09,073900,"Bridgeport--Stamford, CT--NY",
000000000000000008d5,090010725002,7.05226142169423,09,072500,"Bridgeport--Stamford, CT--NY",
000000000000000008d6,090010425002,11.792283890373179,09,042500,"Bridgeport--Stamford, CT--NY",
000000000000000008d7,090010601002,6.443049583050507,09,060100,"Bridgeport--Stamford, CT--NY",
000000000000000008d8,090010602002,4.645309647339687,09,060200,"Bridgeport--Stamford, CT--NY",
000000000000000008d9,090010743002,5.352532334311304,09,074300,"Bridgeport--Stamford, CT--NY",
000000000000000008da,090010354002,10.846803621771752,09,035400,"Bridgeport--Stamford, CT--NY",
000000000000000008db,090010729002,11.26190937578152,09,072900,"Bridgeport--Stamford, CT--NY",
000000000000000008dc,090010731002,24.328230590290303,09,073100,"Bridgeport--Stamford, CT--NY",
000000000000000008dd,090010426002,10.512154145340817,09,042600,"Bridgeport--Stamford, CT--NY",
000000000000000008de,090010732002,13.595496455067927,09,073200,"Bridgeport--Stamford, CT--NY",
000000000000000008df,090010733002,11.85205599546839,09,073300,"Bridgeport--Stamford, CT--NY",
000000000000000008e0,090010734002,10.827016255297043,09,073400,"Bridgeport--Stamford, CT--NY",
000000000000000008e1,090012101002,14.346547986422896,09,210100,"Danbury, CT--NY",
000000000000000008e2,090010109002,9.471048713468843,09,010900,"Bridgeport--Stamford, CT--NY",
000000000000000008e3,090012102002,18.764107190069275,09,210200,"Danbury, CT--NY",
000000000000000008e4,090012104002,19.241294619242172,09,210400,"Danbury, CT--NY",
000000000000000008e5,090012002002,6.1175917386107415,09,200200,"Danbury, CT--NY",
000000000000000008e6,090012051002,10.765129349511946,09,205100,"Danbury, CT--NY",
000000000000000008e7,090012106002,8.924538511667988,09,210600,"Danbury, CT--NY",
000000000000000008e8,090012107012,17.50531895393665,09,210701,"Danbury, CT--NY",
000000000000000008e9,090012107022,17.158652217362256,09,210702,"Danbury, CT--NY",
000000000000000008ea,090012109002,14.418396693272882,09,210900,"Danbury, CT--NY",
000000000000000008eb,090012456002,5.968148619966476,09,245600,"Bridgeport--Stamford, CT--NY",
000000000000000008ec,090012053002,8.636636711244453,09,205300,"Danbury, CT--NY",
000000000000000008ed,090012103002,17.061302032438245,09,210300,"Danbury, CT--NY",
000000000000000008ee,090010107002,6.489686608700196,09,010700,"Bridgeport--Stamford, CT--NY",
000000000000000008ef,090010216002,20.785840350365078,09,021600,"Bridgeport--Stamford, CT--NY",
000000000000000008f0,090010213002,21.083170275236217,09,021300,"Bridgeport--Stamford, CT--NY",
000000000000000008f1,090010214002,18.833092764927716,09,021400,"Bridgeport--Stamford, CT--NY",
000000000000000008f2,090010208002,13.08366667126831,09,020800,"Bridgeport--Stamford, CT--NY",
000000000000000008f3,090010211002,30.60627645318323,09,021100,"Bridgeport--Stamford, CT--NY",
000000000000000008f4,090010212002,19.9342570213618,09,021200,"Bridgeport--Stamford, CT--NY",
000000000000000008f5,090010209002,18.034900422627263,09,020900,"Bridgeport--Stamford, CT--NY",
000000000000000008f6,090010210002,37.4531750462866,09,021000,"Bridgeport--Stamford, CT--NY",
000000000000000008f7,090010612002,4.581836575340268,09,061200,"Bridgeport--Stamford, CT--NY",
000000000000000008f8,090010737002,8.309854888714488,09,073700,"Bridgeport--Stamford, CT--NY",
000000000000000008f9,090010105002,4.243071327489567,09,010500,"Bridgeport--Stamford, CT--NY",
000000000000000008fa,090010106002,2.347196029199911,09,010600,"Bridgeport--Stamford, CT--NY",
000000000000000008fb,090012455002,5.418910439223112,09,245500,"Bridgeport--Stamford, CT--NY",
000000000000000008fc,090010206002,24.28770894287097,09,020600,"Bridgeport--Stamford, CT--NY",
000000000000000008fd,090012003012,11.314446458087229,09,200301,"Danbury, CT--NY",
000000000000000008fe,090010451022,7.835218901373012,09,045102,"Bridgeport--Stamford, CT--NY",
000000000000000008ff,090010204002,31.335647660320873,09,020400,"Bridgeport--Stamford, CT--NY",
00000000000000000900,090012303002,3.4307616961692236,09,230300,"Danbury, CT--NY",
00000000000000000901,090012402002,4.185482442770183,09,240200,"Danbury, CT--NY",
00000000000000000902,090010215002,26.899530914569667,09,021500,"Bridgeport--Stamford, CT--NY",
00000000000000000903,090010438002,13.107663417949231,09,043800,"Bridgeport--Stamford, CT--NY",
00000000000000000904,090010201002,16.42046296643764,09,020100,"Bridgeport--Stamford, CT--NY",
00000000000000000905,090010103002,5.96517530001737,09,010300,"Bridgeport--Stamford, CT--NY",
00000000000000000906,090010217002,8.03374817682842,09,021700,"Bridgeport--Stamford, CT--NY",
00000000000000000907,090010428002,11.584375487078587,09,042800,"Bridgeport--Stamford, CT--NY",
00000000000000000908,090010604002,3.777501915579169,09,060400,"Bridgeport--Stamford, CT--NY",
00000000000000000909,090010736002,7.560169116644789,09,073600,"Bridgeport--Stamford, CT--NY",
0000000000000000090a,090010429002,7.652932671368918,09,042900,"Bridgeport--Stamford, CT--NY",
0000000000000000090b,090010606002,3.317070251610239,09,060600,"Bridgeport--Stamford, CT--NY",
0000000000000000090c,090010801002,12.077534676903069,09,080100,"Bridgeport--Stamford, CT--NY",
0000000000000000090d,090010802002,9.954988717306886,09,080200,"Bridgeport--Stamford, CT--NY",
0000000000000000090e,090010608002,3.8947563251070645,09,060800,"Bridgeport--Stamford, CT--NY",
0000000000000000090f,090010805002,0.3373991899581417,09,080500,"Bridgeport--Stamford, CT--NY",
00000000000000000910,090010609002,3.730896491588149,09,060900,"Bridgeport--Stamford, CT--NY",
00000000000000000911,090010610002,3.1454764195735376,09,061000,"Bridgeport--Stamford, CT--NY",
00000000000000000912,090010611002,4.551773889149508,09,061100,"Bridgeport--Stamford, CT--NY",
00000000000000000913,090011104002,16.648455835231626,09,110400,"Bridgeport--Stamford, CT--NY",
00000000000000000914,090011105002,13.724170938826251,09,110500,"Bridgeport--Stamford, CT--NY",
00000000000000000915,090010433002,14.428979714197656,09,043300,"Bridgeport--Stamford, CT--NY",
00000000000000000916,090010613002,7.721441830931436,09,061300,"Bridgeport--Stamford, CT--NY",
00000000000000000917,090010614002,6.734942585072127,09,061400,"Bridgeport--Stamford, CT--NY",
00000000000000000918,090010809002,13.319240696310723,09,080900,"Bridgeport--Stamford, CT--NY",
00000000000000000919,090010810002,8.047944616573607,09,081000,"Bridgeport--Stamford, CT--NY",
0000000000000000091a,090010435002,9.229616676615798,09,043500,"Bridgeport--Stamford, CT--NY",
0000000000000000091b,090010812002,12.636118590464932,09,081200,"Bridgeport--Stamford, CT--NY",
0000000000000000091c,090010218012,32.79576914430861,09,021801,"Bridgeport--Stamford, CT--NY",
0000000000000000091d,090010218022,26.630126079746816,09,021802,"Bridgeport--Stamford, CT--NY",
0000000000000000091e,090010701002,9.526923496163539,09,070100,"Bridgeport--Stamford, CT--NY",
0000000000000000091f,090010904002,3.8989210447750153,09,090400,"Bridgeport--Stamford, CT--NY",
00000000000000000920,090010906002,9.444615380876455,09,090600,"Bridgeport--Stamford, CT--NY",
00000000000000000921,090010219002,16.184775443109032,09,021900,"Bridgeport--Stamford, CT--NY",
00000000000000000922,090010220002,14.66468563858821,09,022000,"Bridgeport--Stamford, CT--NY",
00000000000000000923,090010440002,12.432310615372467,09,044000,"Bridgeport--Stamford, CT--NY",
00000000000000000924,090011002002,3.9702826448775057,09,100200,"Bridgeport--Stamford, CT--NY",
00000000000000000925,090011101002,9.2206887412975,09,110100,"Bridgeport--Stamford, CT--NY",
00000000000000000926,090011102012,17.765780529728545,09,110201,"Bridgeport--Stamford, CT--NY",
00000000000000000927,090010443002,11.460972229703735,09,044300,"Bridgeport--Stamford, CT--NY",
00000000000000000928,090010710002,14.700889309163598,09,071000,"Bridgeport--Stamford, CT--NY",
00000000000000000929,090010711002,13.498018979024259,09,071100,"Bridgeport--Stamford, CT--NY",
0000000000000000092a,090010712002,8.836067327156226,09,071200,"Bridgeport--Stamford, CT--NY",
0000000000000000092b,090010713002,11.473399818829103,09,071300,"Bridgeport--Stamford, CT--NY",
0000000000000000092c,090010808002,6.157705089868624,09,080800,"Bridgeport--Stamford, CT--NY",
0000000000000000092d,090010714002,11.066978480905293,09,071400,"Bridgeport--Stamford, CT--NY",
0000000000000000092e,090010716002,6.341419691341642,09,071600,"Bridgeport--Stamford, CT--NY",
0000000000000000092f,090010811002,13.005069353524897,09,081100,"Bridgeport--Stamford, CT--NY",
00000000000000000930,090010302002,8.265746287298372,09,030200,"Bridgeport--Stamford, CT--NY",
00000000000000000931,090010453002,5.394762990115906,09,045300,"Bridgeport--Stamford, CT--NY",
00000000000000000932,090010719002,19.370191996074094,09,071900,"Bridgeport--Stamford, CT--NY",
00000000000000000933,090010720002,13.250966104660208,09,072000,"Bridgeport--Stamford, CT--NY",
00000000000000000934,090010721002,16.81947573471222,09,072100,"Bridgeport--Stamford, CT--NY",
00000000000000000935,090010722002,10.395419359879558,09,072200,"Bridgeport--Stamford, CT--NY",
00000000000000000936,090010903002,6.089801511753827,09,090300,"Bridgeport--Stamford, CT--NY",
00000000000000000937,090010804002,17.433086118331964,09,080400,"Bridgeport--Stamford, CT--NY",
00000000000000000938,090010807002,7.488523151261035,09,080700,"Bridgeport--Stamford, CT--NY",
00000000000000000939,090010304002,10.094157443035895,09,030400,"Bridgeport--Stamford, CT--NY",
0000000000000000093a,090010305002,9.019465943489703,09,030500,"Bridgeport--Stamford, CT--NY",
0000000000000000093b,090010723002,14.010773075574209,09,072300,"Bridgeport--Stamford, CT--NY",
0000000000000000093c,090010724002,13.247634792922005,09,072400,"Bridgeport--Stamford, CT--NY",
0000000000000000093d,090011003002,4.93457923363553,09,100300,"Bridgeport--Stamford, CT--NY",
0000000000000000093e,090010551002,5.104122256395632,09,055100,"Bridgeport--Stamford, CT--NY",
000000000000000000a8,090012201003,10.45222671659309,09,220100,"Danbury, CT--NY",
000000000000000000a9,090012105003,29.41695730010974,09,210500,"Danbury, CT--NY",
000000000000000000aa,090010111003,3.957324076950644,09,011100,"Bridgeport--Stamford, CT--NY",
000000000000000000ab,090010451013,7.610643652160223,09,045101,"Bridgeport--Stamford, CT--NY",
000000000000000000ac,090010501003,11.76257423821978,09,050100,"Bridgeport--Stamford, CT--NY",
000000000000000000ad,090011105003,10.324610306866285,09,110500,"Bridgeport--Stamford, CT--NY",
000000000000000000ae,090010101023,9.148400937759611,09,010102,"New York--Newark, NY--NJ--CT",
000000000000000000af,090010103003,4.195272835284521,09,010300,"Bridgeport--Stamford, CT--NY",
000000000000000000b0,090010113003,3.7273091914356367,09,011300,"Bridgeport--Stamford, CT--NY",
000000000000000000b1,090010305003,11.452808992212745,09,030500,"Bridgeport--Stamford, CT--NY",
000000000000000000b2,090010502003,7.566269825188593,09,050200,"Bridgeport--Stamford, CT--NY",
000000000000000000b3,090010505003,5.692422242782142,09,050500,"Bridgeport--Stamford, CT--NY",
000000000000000000b4,090010739003,6.619961707492887,09,073900,"Bridgeport--Stamford, CT--NY",
000000000000000000b5,090012051003,5.476789189302677,09,205100,"Danbury, CT--NY",
000000000000000000b6,090010425003,11.28595602110874,09,042500,"Bridgeport--Stamford, CT--NY",
000000000000000000b7,090012108003,28.36184204992713,09,210800,"Danbury, CT--NY",
000000000000000000b8,090010207003,21.27431033126558,09,020700,"Bridgeport--Stamford, CT--NY",
000000000000000000b9,090012003023,10.3194914832683,09,200302,"Danbury, CT--NY",
000000000000000000ba,090012456003,10.920174127092391,09,245600,"Bridgeport--Stamford, CT--NY",
000000000000000000bb,090010101013,9.693936124848573,09,010101,"New York--Newark, NY--NJ--CT",
000000000000000000bc,090010102023,9.32931068636962,09,010202,"Bridgeport--Stamford, CT--NY",
000000000000000000bd,090010104003,7.150671842723054,09,010400,"Bridgeport--Stamford, CT--NY",
000000000000000000be,090010602003,4.58344409536362,09,060200,"Bridgeport--Stamford, CT--NY",
000000000000000000bf,090010731003,15.2414420719372,09,073100,"Bridgeport--Stamford, CT--NY",
000000000000000000c0,090012113003,18.066752113533994,09,211300,"Danbury, CT--NY",
000000000000000000c1,090012112003,17.2069479216566,09,211200,"Danbury, CT--NY",
000000000000000000c2,090012110003,14.882223759638388,09,211000,"Danbury, CT--NY",
000000000000000000c3,090012203003,4.954263769149407,09,220300,"Danbury, CT--NY",
000000000000000000c4,090010206003,24.743302024627972,09,020600,"Bridgeport--Stamford, CT--NY",
000000000000000000c5,090012452003,7.139344692012496,09,245200,"Bridgeport--Stamford, CT--NY",
000000000000000000c6,090012453003,11.328895754444344,09,245300,"Bridgeport--Stamford, CT--NY",
000000000000000000c7,090010102013,8.269661757697317,09,010201,"Bridgeport--Stamford, CT--NY",
000000000000000000c8,090010110003,4.664987449336447,09,011000,"Bridgeport--Stamford, CT--NY",
000000000000000000c9,090010107003,7.138105422007302,09,010700,"Bridgeport--Stamford, CT--NY",
000000000000000000ca,090010451023,9.773984408321535,09,045102,"Bridgeport--Stamford, CT--NY",
000000000000000000cb,090010203003,23.66197599392991,09,020300,"Bridgeport--Stamford, CT--NY",
000000000000000000cc,090012571003,2.3235853233972965,09,257100,"Danbury, CT--NY",
000000000000000000cd,090010205003,38.40677655806279,09,020500,"Bridgeport--Stamford, CT--NY",
