Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,date-city index,Cases_COVID_19_in_Town_in_nursing,Death_COVID_19_in_Town_in_nursing,Cases (nursing excluded),Deaths (nursing excluded),Cases (nursing percent),Deaths (nursing percent)
Hartford,4/18/2020,591,482,46,0,0,41.7660453,-72.6833394,125,466,Hartford 2020-04-18,,,,,,
Hartford,4/19/2020,616,503,46,0,0,41.7660453,-72.6833394,125,491,Hartford 2020-04-19,,,,,,
Hartford,4/20/2020,704,574,55,0,0,41.7660453,-72.6833394,147,557,Hartford 2020-04-20,,,,,,
Hartford,4/21/2020,724,591,56,0,0,41.7660453,-72.6833394,165,559,Hartford 2020-04-21,,,,,,
Hartford,4/22/2020,751,613,61,0,0,41.7660453,-72.6833394,227,524,Hartford 2020-04-22,80,10,671,51,0.11,0.16
Hartford,4/23/2020,783,639,68,0,0,41.7660453,-72.6833394,270,513,Hartford 2020-04-23,,,,,,
Hartford,4/24/2020,821,670,72,0,0,41.7660453,-72.6833394,300,521,Hartford 2020-04-24,,,,,,
Hartford,4/25/2020,848,692,74,0,0,41.7660453,-72.6833394,357,491,Hartford 2020-04-25,,,,,,
Hartford,4/26/2020,898,733,75,0,0,41.7660453,-72.6833394,366,532,Hartford 2020-04-26,,,,,,
Hartford,4/27/2020,924,754,77,0,0,41.7660453,-72.6833394,432,492,Hartford 2020-04-27,,,,,,
Hartford,4/28/2020,943,769,79,0,0,41.7660453,-72.6833394,458,485,Hartford 2020-04-28,,,,,,
Hartford,4/29/2020,991,808,83,0,0,41.7660453,-72.6833394,492,499,Hartford 2020-04-29,147,24,844,59,0.15,0.29
Hartford,4/30/2020,1025,836,86,0,0,41.7660453,-72.6833394,537,488,Hartford 2020-04-30,,,,,,
Hartford,5/1/2020,1105,901,87,0,0,41.7660453,-72.6833394,567,538,Hartford 2020-05-01,,,,,,
Hartford,5/2/2020,1154,941,90,0,0,41.7660453,-72.6833394,591,563,Hartford 2020-05-02,,,,,,
Hartford,5/3/2020,1167,952,96,0,0,41.7660453,-72.6833394,616,551,Hartford 2020-05-03,,,,,,
Hartford,5/4/2020,1217,993,102,0,0,41.7660453,-72.6833394,704,513,Hartford 2020-05-04,,,,,,
Hartford,5/5/2020,1257,1025,107,0,0,41.7660453,-72.6833394,724,533,Hartford 2020-05-05,,,,,,
Hartford,5/6/2020,1338,1091,107,0,0,41.7660453,-72.6833394,751,587,Hartford 2020-05-06,,,,,,
Hartford,5/7/2020,1384,1129,111,0,0,41.7660453,-72.6833394,783,601,Hartford 2020-05-07,214,31,1170,80,0.15,0.28
Hartford,5/8/2020,1446,1180,113,0,0,41.7660453,-72.6833394,821,625,Hartford 2020-05-08,,,,,,
Hartford,5/9/2020,1505,1228,115,0,0,41.7660453,-72.6833394,848,657,Hartford 2020-05-09,,,,,,
Hartford,5/10/2020,1529,1247,119,0,0,41.7660453,-72.6833394,898,631,Hartford 2020-05-10,,,,,,
Hartford,5/11/2020,1571,1282,118,0,0,41.7660453,-72.6833394,924,647,Hartford 2020-05-11,,,,,,
Hartford,5/12/2020,1618,1320,123,0,0,41.7660453,-72.6833394,943,675,Hartford 2020-05-12,,,,,,
Hartford,5/13/2020,1651,1347,126,0,0,41.7660453,-72.6833394,991,660,Hartford 2020-05-13,,,,,,
Hartford,5/14/2020,1705,1391,128,0,0,41.7660453,-72.6833394,1025,680,Hartford 2020-05-14,,,,,,
Hartford,5/15/2020,1733,1414,129,0,0,41.7660453,-72.6833394,1105,628,Hartford 2020-05-15,248,40,1485,89,0.14,0.31
Hartford,5/16/2020,1885,1538,131,4267,0,41.7660453,-72.6833394,1154,731,Hartford 2020-05-16,,,,,,
Hartford,5/17/2020,1952,1592,134,4598,0,41.7660453,-72.6833394,1167,785,Hartford 2020-05-17,,,,,,
Hartford,5/18/2020,1977,1613,134,4690,0,41.7660453,-72.6833394,1217,760,Hartford 2020-05-18,,,,,,
Hartford,5/19/2020,2028,1654,141,5025,0,41.7660453,-72.6833394,1257,771,Hartford 2020-05-19,,,,,,
Hartford,5/20/2020,2036,1661,141,5023,4097,41.7660453,-72.6833394,1338,698,Hartford 2020-05-20,,,,,,
Hartford,5/21/2020,2073,1691,146,5240,4275,41.7660453,-72.6833394,1384,689,Hartford 2020-05-21,,,,,,
Hartford,5/22/2020,2087,1702,147,5406,4410,41.7660453,-72.6833394,1446,641,Hartford 2020-05-22,,,,,,
Hartford,5/23/2020,2104,1716,148,5585,4556,41.7660453,-72.6833394,1505,599,Hartford 2020-05-23,257,41,1847,107,0.12,0.28
Hartford,5/24/2020,2155,1758,144,6048,4934,41.7660453,-72.6833394,1529,626,Hartford 2020-05-24,,,,,,
Hartford,5/25/2020,2169,1769,146,6166,5030,41.7660453,-72.6833394,1571,598,Hartford 2020-05-25,,,,,,
Hartford,5/26/2020,2194,1790,150,6501,5303,41.7660453,-72.6833394,1618,576,Hartford 2020-05-26,,,,,,
Hartford,5/27/2020,2215,1807,149,6731,5491,41.7660453,-72.6833394,1651,564,Hartford 2020-05-27,286,45,1929,104,0.13,0.3
Hartford,5/28/2020,2231,1820,149,6881,5613,41.7660453,-72.6833394,1705,526,Hartford 2020-05-28,,,,,,
Hartford,5/29/2020,2248,1834,150,7066,5764,41.7660453,-72.6833394,1733,515,Hartford 2020-05-29,,,,,,
Hartford,5/30/2020,2250,1835,150,7158,5839,41.7660453,-72.6833394,1885,365,Hartford 2020-05-30,,,,,,
Hartford,5/31/2020,2293,1871,150,7515,6130,41.7660453,-72.6833394,1952,341,Hartford 2020-05-31,,,,,,
Hartford,6/1/2020,2313,1887,151,7795,6359,41.7660453,-72.6833394,1977,336,Hartford 2020-06-01,,,,,,
Hartford,6/2/2020,2329,1900,152,7950,6485,41.7660453,-72.6833394,2028,301,Hartford 2020-06-02,,,,,,
Hartford,6/3/2020,2333,1903,151,8063,6577,41.7660453,-72.6833394,2036,297,Hartford 2020-06-03,,,,,,
Bolton,3/24/2020,1,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-24,,,,,,
Bolton,3/25/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-25,,,,,,
Bolton,3/26/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-26,,,,,,
Bolton,3/27/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-27,,,,,,
Bolton,3/28/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-28,,,,,,
Bolton,3/29/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-29,,,,,,
Bolton,3/30/2020,2,0,0,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-30,,,,,,
Bolton,3/31/2020,2,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-03-31,,,,,,
Bolton,4/1/2020,2,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-01,,,,,,
Bolton,4/2/2020,3,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-02,,,,,,
Bolton,4/3/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-03,,,,,,
Bolton,4/4/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-04,,,,,,
Bolton,4/5/2020,4,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-05,,,,,,
Bolton,4/6/2020,5,0,2,0,0,41.7645883,-72.4375755,0,0,Bolton 2020-04-06,,,,,,
Bolton,4/7/2020,5,0,2,0,0,41.7645883,-72.4375755,1,4,Bolton 2020-04-07,,,,,,
Bolton,4/8/2020,5,0,2,0,0,41.7645883,-72.4375755,2,3,Bolton 2020-04-08,,,,,,
Bolton,4/9/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,Bolton 2020-04-09,,,,,,
Bolton,4/10/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,Bolton 2020-04-10,,,,,,
Bolton,4/11/2020,6,0,2,0,0,41.7645883,-72.4375755,2,4,Bolton 2020-04-11,,,,,,
Bolton,4/12/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,Bolton 2020-04-12,,,,,,
Bolton,4/13/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,Bolton 2020-04-13,,,,,,
Bolton,4/14/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,Bolton 2020-04-14,,,,,,
Bolton,4/15/2020,8,0,2,0,0,41.7645883,-72.4375755,2,6,Bolton 2020-04-15,,,,,,
Bolton,4/16/2020,8,164,2,0,0,41.7645883,-72.4375755,3,5,Bolton 2020-04-16,,,,,,
Bolton,4/17/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,Bolton 2020-04-17,,,,,,
Bolton,4/18/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,Bolton 2020-04-18,,,,,,
Bolton,4/19/2020,9,184,2,0,0,41.7645883,-72.4375755,4,5,Bolton 2020-04-19,,,,,,
Bolton,4/20/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,Bolton 2020-04-20,,,,,,
Bolton,4/21/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,Bolton 2020-04-21,,,,,,
Bolton,4/22/2020,9,184,2,0,0,41.7645883,-72.4375755,5,4,Bolton 2020-04-22,,,,,,
Bolton,4/23/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,Bolton 2020-04-23,,,,,,
Bolton,4/24/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,Bolton 2020-04-24,,,,,,
Bolton,4/25/2020,9,184,2,0,0,41.7645883,-72.4375755,6,3,Bolton 2020-04-25,,,,,,
Bolton,4/26/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,Bolton 2020-04-26,,,,,,
Bolton,4/27/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,Bolton 2020-04-27,,,,,,
Bolton,4/28/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,Bolton 2020-04-28,,,,,,
Bolton,4/29/2020,9,184,2,0,0,41.7645883,-72.4375755,8,1,Bolton 2020-04-29,,,,,,
Bolton,4/30/2020,10,204,2,0,0,41.7645883,-72.4375755,8,2,Bolton 2020-04-30,,,,,,
Bolton,5/1/2020,11,225,2,0,0,41.7645883,-72.4375755,9,2,Bolton 2020-05-01,,,,,,
Bolton,5/2/2020,13,266,3,0,0,41.7645883,-72.4375755,9,4,Bolton 2020-05-02,,,,,,
Bolton,5/3/2020,13,266,3,0,0,41.7645883,-72.4375755,9,4,Bolton 2020-05-03,,,,,,
Bolton,5/4/2020,14,286,3,0,0,41.7645883,-72.4375755,9,5,Bolton 2020-05-04,,,,,,
Bolton,5/5/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,Bolton 2020-05-05,,,,,,
Bolton,5/6/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,Bolton 2020-05-06,,,,,,
Bolton,5/7/2020,15,307,3,0,0,41.7645883,-72.4375755,9,6,Bolton 2020-05-07,,,,,,
Bolton,5/8/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-08,,,,,,
Bolton,5/9/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-09,,,,,,
Bolton,5/10/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-10,,,,,,
Bolton,5/11/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-11,,,,,,
Bolton,5/12/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-12,,,,,,
Bolton,5/13/2020,16,327,3,0,0,41.7645883,-72.4375755,9,7,Bolton 2020-05-13,,,,,,
Bolton,5/14/2020,17,348,3,0,0,41.7645883,-72.4375755,10,7,Bolton 2020-05-14,,,,,,
Bolton,5/15/2020,17,348,3,0,0,41.7645883,-72.4375755,11,6,Bolton 2020-05-15,,,,,,
Bolton,5/16/2020,18,368,3,79,0,41.7645883,-72.4375755,13,5,Bolton 2020-05-16,,,,,,
Bolton,5/17/2020,18,368,3,82,0,41.7645883,-72.4375755,13,5,Bolton 2020-05-17,,,,,,
Bolton,5/18/2020,19,389,3,89,0,41.7645883,-72.4375755,14,5,Bolton 2020-05-18,,,,,,
Bolton,5/19/2020,19,389,3,94,0,41.7645883,-72.4375755,15,4,Bolton 2020-05-19,,,,,,
Bolton,5/20/2020,19,389,3,94,1922,41.7645883,-72.4375755,15,4,Bolton 2020-05-20,,,,,,
Bolton,5/21/2020,19,389,3,96,1963,41.7645883,-72.4375755,15,4,Bolton 2020-05-21,,,,,,
Bolton,5/22/2020,20,409,3,102,2086,41.7645883,-72.4375755,16,4,Bolton 2020-05-22,,,,,,
Bolton,5/23/2020,23,470,3,107,2188,41.7645883,-72.4375755,16,7,Bolton 2020-05-23,,,,,,
Bolton,5/24/2020,23,470,3,111,2270,41.7645883,-72.4375755,16,7,Bolton 2020-05-24,,,,,,
Bolton,5/25/2020,23,470,3,114,2331,41.7645883,-72.4375755,16,7,Bolton 2020-05-25,,,,,,
Bolton,5/26/2020,23,470,3,117,2393,41.7645883,-72.4375755,16,7,Bolton 2020-05-26,,,,,,
Bolton,5/27/2020,23,470,3,121,2474,41.7645883,-72.4375755,16,7,Bolton 2020-05-27,,,,,,
Bolton,5/28/2020,23,470,3,124,2536,41.7645883,-72.4375755,17,6,Bolton 2020-05-28,,,,,,
Bolton,5/29/2020,23,470,3,134,2740,41.7645883,-72.4375755,17,6,Bolton 2020-05-29,,,,,,
Bolton,5/30/2020,23,470,3,135,2761,41.7645883,-72.4375755,18,5,Bolton 2020-05-30,,,,,,
Bolton,5/31/2020,23,470,3,140,2863,41.7645883,-72.4375755,18,5,Bolton 2020-05-31,,,,,,
Bolton,6/1/2020,23,470,3,143,2924,41.7645883,-72.4375755,19,4,Bolton 2020-06-01,,,,,,
Bolton,6/2/2020,22,450,3,144,2945,41.7645883,-72.4375755,19,3,Bolton 2020-06-02,,,,,,
Bolton,6/3/2020,22,450,3,147,3006,41.7645883,-72.4375755,19,3,Bolton 2020-06-03,,,,,,
West Hartford,3/24/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-24,,,,,,
West Hartford,3/25/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-25,,,,,,
West Hartford,3/26/2020,6,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-26,,,,,,
West Hartford,3/27/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-27,,,,,,
West Hartford,3/28/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-28,,,,,,
West Hartford,3/29/2020,9,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-29,,,,,,
West Hartford,3/30/2020,12,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-30,,,,,,
West Hartford,3/31/2020,20,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-03-31,,,,,,
West Hartford,4/1/2020,23,0,0,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-01,,,,,,
West Hartford,4/2/2020,24,0,1,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-02,,,,,,
West Hartford,4/3/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-03,,,,,,
West Hartford,4/4/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-04,,,,,,
West Hartford,4/5/2020,36,0,1,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-05,,,,,,
West Hartford,4/6/2020,43,0,1,0,0,41.7665678,-72.7549435,0,0,West Hartford 2020-04-06,,,,,,
West Hartford,4/7/2020,51,0,2,0,0,41.7665678,-72.7549435,6,45,West Hartford 2020-04-07,,,,,,
West Hartford,4/8/2020,66,0,2,0,0,41.7665678,-72.7549435,6,60,West Hartford 2020-04-08,,,,,,
West Hartford,4/9/2020,69,0,2,0,0,41.7665678,-72.7549435,6,63,West Hartford 2020-04-09,,,,,,
West Hartford,4/10/2020,75,0,3,0,0,41.7665678,-72.7549435,9,66,West Hartford 2020-04-10,,,,,,
West Hartford,4/11/2020,88,0,6,0,0,41.7665678,-72.7549435,9,79,West Hartford 2020-04-11,,,,,,
West Hartford,4/12/2020,92,0,8,0,0,41.7665678,-72.7549435,9,83,West Hartford 2020-04-12,,,,,,
West Hartford,4/13/2020,114,0,12,0,0,41.7665678,-72.7549435,12,102,West Hartford 2020-04-13,,,,,,
West Hartford,4/14/2020,121,0,12,0,0,41.7665678,-72.7549435,20,101,West Hartford 2020-04-14,,,,,,
West Hartford,4/15/2020,142,0,17,0,0,41.7665678,-72.7549435,23,119,West Hartford 2020-04-15,,,,,,
West Hartford,4/16/2020,154,245,18,0,0,41.7665678,-72.7549435,24,130,West Hartford 2020-04-16,,,,,,
West Hartford,4/17/2020,162,257,19,0,0,41.7665678,-72.7549435,36,126,West Hartford 2020-04-17,,,,,,
West Hartford,4/18/2020,168,267,19,0,0,41.7665678,-72.7549435,36,132,West Hartford 2020-04-18,,,,,,
West Hartford,4/19/2020,174,276,19,0,0,41.7665678,-72.7549435,36,138,West Hartford 2020-04-19,,,,,,
West Hartford,4/20/2020,192,305,20,0,0,41.7665678,-72.7549435,43,149,West Hartford 2020-04-20,,,,,,
West Hartford,4/21/2020,197,313,23,0,0,41.7665678,-72.7549435,51,146,West Hartford 2020-04-21,,,,,,
West Hartford,4/22/2020,216,343,27,0,0,41.7665678,-72.7549435,66,150,West Hartford 2020-04-22,77,15,139,12,0.36,0.56
West Hartford,4/23/2020,222,353,30,0,0,41.7665678,-72.7549435,69,153,West Hartford 2020-04-23,,,,,,
West Hartford,4/24/2020,238,378,33,0,0,41.7665678,-72.7549435,75,163,West Hartford 2020-04-24,,,,,,
West Hartford,4/25/2020,249,396,38,0,0,41.7665678,-72.7549435,88,161,West Hartford 2020-04-25,,,,,,
West Hartford,4/26/2020,267,424,41,0,0,41.7665678,-72.7549435,92,175,West Hartford 2020-04-26,,,,,,
West Hartford,4/27/2020,284,451,47,0,0,41.7665678,-72.7549435,114,170,West Hartford 2020-04-27,,,,,,
West Hartford,4/28/2020,285,453,48,0,0,41.7665678,-72.7549435,121,164,West Hartford 2020-04-28,,,,,,
West Hartford,4/29/2020,300,477,49,0,0,41.7665678,-72.7549435,142,158,West Hartford 2020-04-29,125,21,175,28,0.42,0.43
West Hartford,4/30/2020,311,494,50,0,0,41.7665678,-72.7549435,154,157,West Hartford 2020-04-30,,,,,,
West Hartford,5/1/2020,332,527,51,0,0,41.7665678,-72.7549435,162,170,West Hartford 2020-05-01,,,,,,
West Hartford,5/2/2020,336,534,57,0,0,41.7665678,-72.7549435,168,168,West Hartford 2020-05-02,,,,,,
West Hartford,5/3/2020,341,542,62,0,0,41.7665678,-72.7549435,174,167,West Hartford 2020-05-03,,,,,,
West Hartford,5/4/2020,347,551,65,0,0,41.7665678,-72.7549435,192,155,West Hartford 2020-05-04,,,,,,
West Hartford,5/5/2020,352,559,66,0,0,41.7665678,-72.7549435,197,155,West Hartford 2020-05-05,,,,,,
West Hartford,5/6/2020,353,561,66,0,0,41.7665678,-72.7549435,216,137,West Hartford 2020-05-06,,,,,,
West Hartford,5/7/2020,357,567,68,0,0,41.7665678,-72.7549435,222,135,West Hartford 2020-05-07,145,27,212,41,0.41,0.4
West Hartford,5/8/2020,366,582,69,0,0,41.7665678,-72.7549435,238,128,West Hartford 2020-05-08,,,,,,
West Hartford,5/9/2020,373,593,69,0,0,41.7665678,-72.7549435,249,124,West Hartford 2020-05-09,,,,,,
West Hartford,5/10/2020,386,613,73,0,0,41.7665678,-72.7549435,267,119,West Hartford 2020-05-10,,,,,,
West Hartford,5/11/2020,390,620,74,0,0,41.7665678,-72.7549435,284,106,West Hartford 2020-05-11,,,,,,
West Hartford,5/12/2020,396,629,74,0,0,41.7665678,-72.7549435,285,111,West Hartford 2020-05-12,,,,,,
West Hartford,5/13/2020,404,642,79,0,0,41.7665678,-72.7549435,300,104,West Hartford 2020-05-13,,,,,,
West Hartford,5/14/2020,414,658,83,0,0,41.7665678,-72.7549435,311,103,West Hartford 2020-05-14,,,,,,
West Hartford,5/15/2020,433,688,85,0,0,41.7665678,-72.7549435,332,101,West Hartford 2020-05-15,166,41,267,44,0.38,0.48
West Hartford,5/16/2020,453,720,84,1576,0,41.7665678,-72.7549435,336,117,West Hartford 2020-05-16,,,,,,
West Hartford,5/17/2020,499,793,85,1757,0,41.7665678,-72.7549435,341,158,West Hartford 2020-05-17,,,,,,
West Hartford,5/18/2020,505,802,85,1802,0,41.7665678,-72.7549435,347,158,West Hartford 2020-05-18,,,,,,
West Hartford,5/19/2020,512,813,86,1913,0,41.7665678,-72.7549435,352,160,West Hartford 2020-05-19,,,,,,
West Hartford,5/20/2020,520,826,88,1942,3086,41.7665678,-72.7549435,353,167,West Hartford 2020-05-20,,,,,,
West Hartford,5/21/2020,527,837,91,2007,3189,41.7665678,-72.7549435,357,170,West Hartford 2020-05-21,,,,,,
West Hartford,5/22/2020,550,874,96,2117,3364,41.7665678,-72.7549435,366,184,West Hartford 2020-05-22,,,,,,
West Hartford,5/23/2020,570,906,96,2204,3502,41.7665678,-72.7549435,373,197,West Hartford 2020-05-23,231,47,339,49,0.41,0.49
West Hartford,5/24/2020,574,912,99,2268,3603,41.7665678,-72.7549435,386,188,West Hartford 2020-05-24,,,,,,
West Hartford,5/25/2020,580,922,102,2295,3646,41.7665678,-72.7549435,390,190,West Hartford 2020-05-25,,,,,,
West Hartford,5/26/2020,580,922,103,2356,3743,41.7665678,-72.7549435,396,184,West Hartford 2020-05-26,,,,,,
West Hartford,5/27/2020,583,926,105,2435,3869,41.7665678,-72.7549435,404,179,West Hartford 2020-05-27,297,56,286,49,0.51,0.53
West Hartford,5/28/2020,585,929,106,2468,3921,41.7665678,-72.7549435,414,171,West Hartford 2020-05-28,,,,,,
West Hartford,5/29/2020,588,934,108,2521,4005,41.7665678,-72.7549435,433,155,West Hartford 2020-05-29,,,,,,
West Hartford,5/30/2020,655,1041,110,2622,4166,41.7665678,-72.7549435,453,202,West Hartford 2020-05-30,,,,,,
West Hartford,5/31/2020,663,1053,112,2722,4325,41.7665678,-72.7549435,499,164,West Hartford 2020-05-31,,,,,,
West Hartford,6/1/2020,669,1063,112,2818,4477,41.7665678,-72.7549435,505,164,West Hartford 2020-06-01,,,,,,
West Hartford,6/2/2020,673,1069,113,2886,4585,41.7665678,-72.7549435,512,161,West Hartford 2020-06-02,,,,,,
West Hartford,6/3/2020,673,1069,113,2931,4657,41.7665678,-72.7549435,520,153,West Hartford 2020-06-03,,,,,,
East Hartford,3/24/2020,2,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-24,,,,,,
East Hartford,3/25/2020,4,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-25,,,,,,
East Hartford,3/26/2020,4,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-26,,,,,,
East Hartford,3/27/2020,3,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-27,,,,,,
East Hartford,3/28/2020,5,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-28,,,,,,
East Hartford,3/29/2020,11,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-29,,,,,,
East Hartford,3/30/2020,17,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-30,,,,,,
East Hartford,3/31/2020,21,0,0,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-03-31,,,,,,
East Hartford,4/1/2020,23,0,1,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-01,,,,,,
East Hartford,4/2/2020,26,0,2,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-02,,,,,,
East Hartford,4/3/2020,34,0,2,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-03,,,,,,
East Hartford,4/4/2020,39,0,2,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-04,,,,,,
East Hartford,4/5/2020,40,0,2,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-05,,,,,,
East Hartford,4/6/2020,48,0,1,0,0,41.7606953,-72.6076462,0,0,East Hartford 2020-04-06,,,,,,
East Hartford,4/7/2020,60,0,3,0,0,41.7606953,-72.6076462,2,58,East Hartford 2020-04-07,,,,,,
East Hartford,4/8/2020,79,0,4,0,0,41.7606953,-72.6076462,4,75,East Hartford 2020-04-08,,,,,,
East Hartford,4/9/2020,86,0,4,0,0,41.7606953,-72.6076462,4,82,East Hartford 2020-04-09,,,,,,
East Hartford,4/10/2020,92,0,4,0,0,41.7606953,-72.6076462,3,89,East Hartford 2020-04-10,,,,,,
East Hartford,4/11/2020,102,0,6,0,0,41.7606953,-72.6076462,5,97,East Hartford 2020-04-11,,,,,,
East Hartford,4/12/2020,111,0,9,0,0,41.7606953,-72.6076462,11,100,East Hartford 2020-04-12,,,,,,
East Hartford,4/13/2020,137,0,11,0,0,41.7606953,-72.6076462,17,120,East Hartford 2020-04-13,,,,,,
East Hartford,4/14/2020,145,0,12,0,0,41.7606953,-72.6076462,21,124,East Hartford 2020-04-14,,,,,,
East Hartford,4/15/2020,152,0,16,0,0,41.7606953,-72.6076462,23,129,East Hartford 2020-04-15,,,,,,
East Hartford,4/16/2020,188,376,19,0,0,41.7606953,-72.6076462,26,162,East Hartford 2020-04-16,,,,,,
East Hartford,4/17/2020,205,410,21,0,0,41.7606953,-72.6076462,34,171,East Hartford 2020-04-17,,,,,,
East Hartford,4/18/2020,222,444,25,0,0,41.7606953,-72.6076462,39,183,East Hartford 2020-04-18,,,,,,
East Hartford,4/19/2020,233,466,26,0,0,41.7606953,-72.6076462,40,193,East Hartford 2020-04-19,,,,,,
East Hartford,4/20/2020,260,520,31,0,0,41.7606953,-72.6076462,48,212,East Hartford 2020-04-20,,,,,,
East Hartford,4/21/2020,274,548,33,0,0,41.7606953,-72.6076462,60,214,East Hartford 2020-04-21,,,,,,
East Hartford,4/22/2020,285,570,37,0,0,41.7606953,-72.6076462,79,206,East Hartford 2020-04-22,60,15,225,22,0.21,0.41
East Hartford,4/23/2020,301,602,40,0,0,41.7606953,-72.6076462,86,215,East Hartford 2020-04-23,,,,,,
East Hartford,4/24/2020,337,674,45,0,0,41.7606953,-72.6076462,92,245,East Hartford 2020-04-24,,,,,,
East Hartford,4/25/2020,363,726,48,0,0,41.7606953,-72.6076462,102,261,East Hartford 2020-04-25,,,,,,
East Hartford,4/26/2020,392,784,49,0,0,41.7606953,-72.6076462,111,281,East Hartford 2020-04-26,,,,,,
East Hartford,4/27/2020,417,834,52,0,0,41.7606953,-72.6076462,137,280,East Hartford 2020-04-27,,,,,,
East Hartford,4/28/2020,423,846,53,0,0,41.7606953,-72.6076462,145,278,East Hartford 2020-04-28,,,,,,
East Hartford,4/29/2020,440,880,54,0,0,41.7606953,-72.6076462,152,288,East Hartford 2020-04-29,125,24,315,30,0.28,0.44
East Hartford,4/30/2020,458,916,57,0,0,41.7606953,-72.6076462,188,270,East Hartford 2020-04-30,,,,,,
East Hartford,5/1/2020,474,948,57,0,0,41.7606953,-72.6076462,205,269,East Hartford 2020-05-01,,,,,,
East Hartford,5/2/2020,482,964,57,0,0,41.7606953,-72.6076462,222,260,East Hartford 2020-05-02,,,,,,
East Hartford,5/3/2020,488,976,59,0,0,41.7606953,-72.6076462,233,255,East Hartford 2020-05-03,,,,,,
East Hartford,5/4/2020,499,998,63,0,0,41.7606953,-72.6076462,260,239,East Hartford 2020-05-04,,,,,,
