,Town,Cases,Date,Lat,Lon,Deaths,CaseRate,Daily_reported_cases,Daily_reported_cases_MA7
910,Harwinton,9,2020-04-12,41.7613447,-73.06044320000002,0,0.0,0.0,0
741,Harwinton,10,2020-04-13,41.7613447,-73.06044320000002,0,0.0,1.0,0
572,Harwinton,10,2020-04-14,41.7613447,-73.06044320000002,2,0.0,0.0,0
403,Harwinton,11,2020-04-15,41.7613447,-73.06044320000002,2,0.0,1.0,0
234,Harwinton,13,2020-04-16,41.7613447,-73.06044320000002,2,239.0,2.0,0
65,Harwinton,14,2020-04-17,41.7613447,-73.06044320000002,2,258.0,1.0,1
4290,Harwinton,15,2020-04-18,41.7613447,-73.06044320000002,2,276.0,1.0,0
4459,Harwinton,14,2020-04-19,41.7613447,-73.06044320000002,2,258.0,-1.0,0
4628,Harwinton,18,2020-04-20,41.7613447,-73.06044320000002,2,331.0,4.0,1
4797,Harwinton,18,2020-04-21,41.7613447,-73.06044320000002,2,331.0,0.0,1
4966,Harwinton,19,2020-04-22,41.7613447,-73.06044320000002,2,350.0,1.0,1
5135,Harwinton,19,2020-04-23,41.7613447,-73.06044320000002,2,350.0,0.0,0
5304,Harwinton,20,2020-04-24,41.7613447,-73.06044320000002,2,368.0,1.0,0
4066,East Hartford,2,2020-03-24,41.760695299999995,-72.6076462,0,0.0,0.0,0
4046,East Hartford,4,2020-03-25,41.760695299999995,-72.6076462,0,0.0,2.0,0
3809,East Hartford,4,2020-03-26,41.760695299999995,-72.6076462,0,0.0,0.0,0
3630,East Hartford,3,2020-03-27,41.760695299999995,-72.6076462,0,0.0,-1.0,0
3449,East Hartford,5,2020-03-28,41.760695299999995,-72.6076462,0,0.0,2.0,0
3253,East Hartford,11,2020-03-29,41.760695299999995,-72.6076462,0,0.0,6.0,0
3084,East Hartford,17,2020-03-30,41.760695299999995,-72.6076462,0,0.0,6.0,0
3016,East Hartford,21,2020-03-31,41.760695299999995,-72.6076462,0,0.0,4.0,2
2796,East Hartford,23,2020-04-01,41.760695299999995,-72.6076462,1,0.0,2.0,2
2602,East Hartford,26,2020-04-02,41.760695299999995,-72.6076462,2,0.0,3.0,3
2407,East Hartford,34,2020-04-03,41.760695299999995,-72.6076462,2,0.0,8.0,4
2238,East Hartford,39,2020-04-04,41.760695299999995,-72.6076462,2,0.0,5.0,4
2040,East Hartford,40,2020-04-05,41.760695299999995,-72.6076462,2,0.0,1.0,4
1983,East Hartford,48,2020-04-06,41.760695299999995,-72.6076462,1,0.0,8.0,4
1731,East Hartford,60,2020-04-07,41.760695299999995,-72.6076462,3,0.0,12.0,5
1562,East Hartford,79,2020-04-08,41.760695299999995,-72.6076462,4,0.0,19.0,8
1393,East Hartford,86,2020-04-09,41.760695299999995,-72.6076462,4,0.0,7.0,8
1224,East Hartford,92,2020-04-10,41.760695299999995,-72.6076462,4,0.0,6.0,8
1055,East Hartford,102,2020-04-11,41.760695299999995,-72.6076462,6,0.0,10.0,9
887,East Hartford,111,2020-04-12,41.760695299999995,-72.6076462,9,0.0,9.0,10
717,East Hartford,137,2020-04-13,41.760695299999995,-72.6076462,11,0.0,26.0,12
548,East Hartford,145,2020-04-14,41.760695299999995,-72.6076462,12,0.0,8.0,12
379,East Hartford,152,2020-04-15,41.760695299999995,-72.6076462,16,0.0,7.0,10
210,East Hartford,188,2020-04-16,41.760695299999995,-72.6076462,19,376.0,36.0,14
41,East Hartford,205,2020-04-17,41.760695299999995,-72.6076462,21,410.0,17.0,16
4266,East Hartford,222,2020-04-18,41.760695299999995,-72.6076462,25,444.0,17.0,17
4435,East Hartford,233,2020-04-19,41.760695299999995,-72.6076462,26,466.0,11.0,17
4604,East Hartford,260,2020-04-20,41.760695299999995,-72.6076462,31,520.0,27.0,17
4773,East Hartford,274,2020-04-21,41.760695299999995,-72.6076462,33,548.0,14.0,18
4942,East Hartford,285,2020-04-22,41.760695299999995,-72.6076462,37,570.0,11.0,19
5111,East Hartford,301,2020-04-23,41.760695299999995,-72.6076462,40,602.0,16.0,16
5280,East Hartford,337,2020-04-24,41.760695299999995,-72.6076462,45,674.0,36.0,18
4065,West Hartford,6,2020-03-24,41.7665678,-72.75494350000002,0,0.0,0.0,0
3901,West Hartford,6,2020-03-25,41.7665678,-72.75494350000002,0,0.0,0.0,0
3869,West Hartford,6,2020-03-26,41.7665678,-72.75494350000002,0,0.0,0.0,0
3573,West Hartford,9,2020-03-27,41.7665678,-72.75494350000002,0,0.0,3.0,0
3392,West Hartford,9,2020-03-28,41.7665678,-72.75494350000002,0,0.0,0.0,0
3328,West Hartford,9,2020-03-29,41.7665678,-72.75494350000002,0,0.0,0.0,0
3195,West Hartford,12,2020-03-30,41.7665678,-72.75494350000002,0,0.0,3.0,0
2959,West Hartford,20,2020-03-31,41.7665678,-72.75494350000002,0,0.0,8.0,2
2739,West Hartford,23,2020-04-01,41.7665678,-72.75494350000002,0,0.0,3.0,2
2643,West Hartford,24,2020-04-02,41.7665678,-72.75494350000002,1,0.0,1.0,2
2519,West Hartford,36,2020-04-03,41.7665678,-72.75494350000002,1,0.0,12.0,3
2350,West Hartford,36,2020-04-04,41.7665678,-72.75494350000002,1,0.0,0.0,3
2152,West Hartford,36,2020-04-05,41.7665678,-72.75494350000002,1,0.0,0.0,3
2012,West Hartford,43,2020-04-06,41.7665678,-72.75494350000002,1,0.0,7.0,4
1843,West Hartford,51,2020-04-07,41.7665678,-72.75494350000002,2,0.0,8.0,4
1674,West Hartford,66,2020-04-08,41.7665678,-72.75494350000002,2,0.0,15.0,6
1505,West Hartford,69,2020-04-09,41.7665678,-72.75494350000002,2,0.0,3.0,6
1336,West Hartford,75,2020-04-10,41.7665678,-72.75494350000002,3,0.0,6.0,5
1167,West Hartford,88,2020-04-11,41.7665678,-72.75494350000002,6,0.0,13.0,7
998,West Hartford,92,2020-04-12,41.7665678,-72.75494350000002,8,0.0,4.0,8
829,West Hartford,114,2020-04-13,41.7665678,-72.75494350000002,12,0.0,22.0,10
660,West Hartford,121,2020-04-14,41.7665678,-72.75494350000002,12,0.0,7.0,10
491,West Hartford,142,2020-04-15,41.7665678,-72.75494350000002,17,0.0,21.0,10
322,West Hartford,154,2020-04-16,41.7665678,-72.75494350000002,18,245.0,12.0,12
153,West Hartford,162,2020-04-17,41.7665678,-72.75494350000002,19,257.0,8.0,12
4378,West Hartford,168,2020-04-18,41.7665678,-72.75494350000002,19,267.0,6.0,11
4547,West Hartford,174,2020-04-19,41.7665678,-72.75494350000002,19,276.0,6.0,11
4716,West Hartford,192,2020-04-20,41.7665678,-72.75494350000002,20,305.0,18.0,11
4885,West Hartford,197,2020-04-21,41.7665678,-72.75494350000002,23,313.0,5.0,10
5054,West Hartford,216,2020-04-22,41.7665678,-72.75494350000002,27,343.0,19.0,10
5223,West Hartford,222,2020-04-23,41.7665678,-72.75494350000002,30,353.0,6.0,9
5392,West Hartford,238,2020-04-24,41.7665678,-72.75494350000002,33,378.0,16.0,10
4064,Bolton,1,2020-03-24,41.7645883,-72.4375755,0,0.0,0.0,0
4016,Bolton,2,2020-03-25,41.7645883,-72.4375755,0,0.0,1.0,0
3779,Bolton,2,2020-03-26,41.7645883,-72.4375755,0,0.0,0.0,0
3600,Bolton,2,2020-03-27,41.7645883,-72.4375755,0,0.0,0.0,0
3419,Bolton,2,2020-03-28,41.7645883,-72.4375755,0,0.0,0.0,0
3222,Bolton,2,2020-03-29,41.7645883,-72.4375755,0,0.0,0.0,0
3054,Bolton,2,2020-03-30,41.7645883,-72.4375755,0,0.0,0.0,0
2986,Bolton,2,2020-03-31,41.7645883,-72.4375755,2,0.0,0.0,0
2766,Bolton,2,2020-04-01,41.7645883,-72.4375755,2,0.0,0.0,0
2574,Bolton,3,2020-04-02,41.7645883,-72.4375755,2,0.0,1.0,0
2377,Bolton,4,2020-04-03,41.7645883,-72.4375755,2,0.0,1.0,0
2208,Bolton,4,2020-04-04,41.7645883,-72.4375755,2,0.0,0.0,0
2176,Bolton,4,2020-04-05,41.7645883,-72.4375755,2,0.0,0.0,0
1953,Bolton,5,2020-04-06,41.7645883,-72.4375755,2,0.0,1.0,0
1701,Bolton,5,2020-04-07,41.7645883,-72.4375755,2,0.0,0.0,0
1532,Bolton,5,2020-04-08,41.7645883,-72.4375755,2,0.0,0.0,0
1363,Bolton,6,2020-04-09,41.7645883,-72.4375755,2,0.0,1.0,0
1194,Bolton,6,2020-04-10,41.7645883,-72.4375755,2,0.0,0.0,0
1025,Bolton,6,2020-04-11,41.7645883,-72.4375755,2,0.0,0.0,0
857,Bolton,8,2020-04-12,41.7645883,-72.4375755,2,0.0,2.0,0
687,Bolton,8,2020-04-13,41.7645883,-72.4375755,2,0.0,0.0,0
518,Bolton,8,2020-04-14,41.7645883,-72.4375755,2,0.0,0.0,0
349,Bolton,8,2020-04-15,41.7645883,-72.4375755,2,0.0,0.0,0
180,Bolton,8,2020-04-16,41.7645883,-72.4375755,2,164.0,0.0,0
11,Bolton,9,2020-04-17,41.7645883,-72.4375755,2,184.0,1.0,0
4236,Bolton,9,2020-04-18,41.7645883,-72.4375755,2,184.0,0.0,0
4405,Bolton,9,2020-04-19,41.7645883,-72.4375755,2,184.0,0.0,0
4574,Bolton,9,2020-04-20,41.7645883,-72.4375755,2,184.0,0.0,0
4743,Bolton,9,2020-04-21,41.7645883,-72.4375755,2,184.0,0.0,0
4912,Bolton,9,2020-04-22,41.7645883,-72.4375755,2,184.0,0.0,0
5081,Bolton,9,2020-04-23,41.7645883,-72.4375755,2,184.0,0.0,0
5250,Bolton,9,2020-04-24,41.7645883,-72.4375755,2,184.0,0.0,0
4063,Hartford,14,2020-03-24,41.766045299999995,-72.68333940000002,0,0.0,0.0,0
3972,Hartford,20,2020-03-25,41.766045299999995,-72.68333940000002,0,0.0,6.0,0
3831,Hartford,21,2020-03-26,41.766045299999995,-72.68333940000002,0,0.0,1.0,0
3652,Hartford,21,2020-03-27,41.766045299999995,-72.68333940000002,0,0.0,0.0,0
3471,Hartford,28,2020-03-28,41.766045299999995,-72.68333940000002,0,0.0,7.0,0
3275,Hartford,39,2020-03-29,41.766045299999995,-72.68333940000002,0,0.0,11.0,0
3106,Hartford,49,2020-03-30,41.766045299999995,-72.68333940000002,0,0.0,10.0,0
3038,Hartford,65,2020-03-31,41.766045299999995,-72.68333940000002,3,0.0,16.0,7
2818,Hartford,74,2020-04-01,41.766045299999995,-72.68333940000002,4,0.0,9.0,7
2624,Hartford,90,2020-04-02,41.766045299999995,-72.68333940000002,4,0.0,16.0,9
2429,Hartford,125,2020-04-03,41.766045299999995,-72.68333940000002,3,0.0,35.0,14
2260,Hartford,125,2020-04-04,41.766045299999995,-72.68333940000002,6,0.0,0.0,13
2062,Hartford,125,2020-04-05,41.766045299999995,-72.68333940000002,7,0.0,0.0,12
1864,Hartford,147,2020-04-06,41.766045299999995,-72.68333940000002,7,0.0,22.0,14
1753,Hartford,165,2020-04-07,41.766045299999995,-72.68333940000002,8,0.0,18.0,14
1584,Hartford,227,2020-04-08,41.766045299999995,-72.68333940000002,13,0.0,62.0,21
1415,Hartford,270,2020-04-09,41.766045299999995,-72.68333940000002,14,0.0,43.0,25
1246,Hartford,300,2020-04-10,41.766045299999995,-72.68333940000002,17,0.0,30.0,25
1077,Hartford,357,2020-04-11,41.766045299999995,-72.68333940000002,18,0.0,57.0,33
908,Hartford,366,2020-04-12,41.766045299999995,-72.68333940000002,19,0.0,9.0,34
739,Hartford,432,2020-04-13,41.766045299999995,-72.68333940000002,21,0.0,66.0,40
570,Hartford,458,2020-04-14,41.766045299999995,-72.68333940000002,26,0.0,26.0,41
401,Hartford,492,2020-04-15,41.766045299999995,-72.68333940000002,31,0.0,34.0,37
232,Hartford,537,2020-04-16,41.766045299999995,-72.68333940000002,36,438.0,45.0,38
63,Hartford,567,2020-04-17,41.766045299999995,-72.68333940000002,42,463.0,30.0,38
4288,Hartford,591,2020-04-18,41.766045299999995,-72.68333940000002,46,482.0,24.0,33
4457,Hartford,616,2020-04-19,41.766045299999995,-72.68333940000002,46,503.0,25.0,35
4626,Hartford,704,2020-04-20,41.766045299999995,-72.68333940000002,55,574.0,88.0,38
4795,Hartford,724,2020-04-21,41.766045299999995,-72.68333940000002,56,591.0,20.0,38
4964,Hartford,751,2020-04-22,41.766045299999995,-72.68333940000002,61,613.0,27.0,37
5133,Hartford,783,2020-04-23,41.766045299999995,-72.68333940000002,68,639.0,32.0,35
5302,Hartford,821,2020-04-24,41.766045299999995,-72.68333940000002,72,670.0,38.0,36
4062,Burlington,1,2020-03-24,41.757516700000004,-72.9575607,0,0.0,0.0,0
4024,Burlington,1,2020-03-25,41.757516700000004,-72.9575607,0,0.0,0.0,0
3787,Burlington,1,2020-03-26,41.757516700000004,-72.9575607,0,0.0,0.0,0
3608,Burlington,3,2020-03-27,41.757516700000004,-72.9575607,0,0.0,2.0,0
3427,Burlington,4,2020-03-28,41.757516700000004,-72.9575607,0,0.0,1.0,0
3230,Burlington,4,2020-03-29,41.757516700000004,-72.9575607,0,0.0,0.0,0
3062,Burlington,4,2020-03-30,41.757516700000004,-72.9575607,0,0.0,0.0,0
2994,Burlington,5,2020-03-31,41.757516700000004,-72.9575607,0,0.0,1.0,0
2774,Burlington,5,2020-04-01,41.757516700000004,-72.9575607,0,0.0,0.0,0
2582,Burlington,5,2020-04-02,41.757516700000004,-72.9575607,0,0.0,0.0,0
2385,Burlington,6,2020-04-03,41.757516700000004,-72.9575607,0,0.0,1.0,0
2216,Burlington,6,2020-04-04,41.757516700000004,-72.9575607,0,0.0,0.0,0
2184,Burlington,6,2020-04-05,41.757516700000004,-72.9575607,0,0.0,0.0,0
1961,Burlington,6,2020-04-06,41.757516700000004,-72.9575607,0,0.0,0.0,0
1709,Burlington,6,2020-04-07,41.757516700000004,-72.9575607,0,0.0,0.0,0
1540,Burlington,7,2020-04-08,41.757516700000004,-72.9575607,0,0.0,1.0,0
1371,Burlington,9,2020-04-09,41.757516700000004,-72.9575607,0,0.0,2.0,0
1202,Burlington,11,2020-04-10,41.757516700000004,-72.9575607,0,0.0,2.0,0
1033,Burlington,12,2020-04-11,41.757516700000004,-72.9575607,0,0.0,1.0,0
865,Burlington,12,2020-04-12,41.757516700000004,-72.9575607,0,0.0,0.0,0
695,Burlington,13,2020-04-13,41.757516700000004,-72.9575607,0,0.0,1.0,1
526,Burlington,14,2020-04-14,41.757516700000004,-72.9575607,0,0.0,1.0,1
357,Burlington,14,2020-04-15,41.757516700000004,-72.9575607,0,0.0,0.0,1
188,Burlington,14,2020-04-16,41.757516700000004,-72.9575607,0,145.0,0.0,0
19,Burlington,15,2020-04-17,41.757516700000004,-72.9575607,0,155.0,1.0,0
4244,Burlington,15,2020-04-18,41.757516700000004,-72.9575607,0,155.0,0.0,0
4413,Burlington,15,2020-04-19,41.757516700000004,-72.9575607,0,155.0,0.0,0
4582,Burlington,18,2020-04-20,41.757516700000004,-72.9575607,2,186.0,3.0,0
4751,Burlington,18,2020-04-21,41.757516700000004,-72.9575607,2,186.0,0.0,0
4920,Burlington,18,2020-04-22,41.757516700000004,-72.9575607,2,186.0,0.0,0
5089,Burlington,18,2020-04-23,41.757516700000004,-72.9575607,2,186.0,0.0,0
5258,Burlington,18,2020-04-24,41.757516700000004,-72.9575607,2,186.0,0.0,0
4061,Manchester,5,2020-03-24,41.7752403,-72.524434,0,0.0,0.0,0
3985,Manchester,6,2020-03-25,41.7752403,-72.524434,0,0.0,1.0,0
3844,Manchester,8,2020-03-26,41.7752403,-72.524434,0,0.0,2.0,0
3665,Manchester,12,2020-03-27,41.7752403,-72.524434,0,0.0,4.0,0
3484,Manchester,12,2020-03-28,41.7752403,-72.524434,0,0.0,0.0,0
3288,Manchester,16,2020-03-29,41.7752403,-72.524434,0,0.0,4.0,0
3119,Manchester,19,2020-03-30,41.7752403,-72.524434,1,0.0,3.0,0
2882,Manchester,23,2020-03-31,41.7752403,-72.524434,1,0.0,4.0,2
2831,Manchester,28,2020-04-01,41.7752403,-72.524434,1,0.0,5.0,3
2669,Manchester,36,2020-04-02,41.7752403,-72.524434,1,0.0,8.0,4
2442,Manchester,51,2020-04-03,41.7752403,-72.524434,1,0.0,15.0,5
2273,Manchester,61,2020-04-04,41.7752403,-72.524434,3,0.0,10.0,7
2075,Manchester,62,2020-04-05,41.7752403,-72.524434,3,0.0,1.0,6
1877,Manchester,80,2020-04-06,41.7752403,-72.524434,3,0.0,18.0,8
1766,Manchester,87,2020-04-07,41.7752403,-72.524434,5,0.0,7.0,9
1597,Manchester,103,2020-04-08,41.7752403,-72.524434,8,0.0,16.0,10
1428,Manchester,110,2020-04-09,41.7752403,-72.524434,8,0.0,7.0,10
1259,Manchester,120,2020-04-10,41.7752403,-72.524434,8,0.0,10.0,9
1090,Manchester,134,2020-04-11,41.7752403,-72.524434,8,0.0,14.0,10
921,Manchester,136,2020-04-12,41.7752403,-72.524434,9,0.0,2.0,10
752,Manchester,152,2020-04-13,41.7752403,-72.524434,9,0.0,16.0,10
583,Manchester,159,2020-04-14,41.7752403,-72.524434,8,0.0,7.0,10
414,Manchester,167,2020-04-15,41.7752403,-72.524434,14,0.0,8.0,9
245,Manchester,194,2020-04-16,41.7752403,-72.524434,18,336.0,27.0,12
76,Manchester,204,2020-04-17,41.7752403,-72.524434,19,354.0,10.0,12
4301,Manchester,214,2020-04-18,41.7752403,-72.524434,20,371.0,10.0,11
4470,Manchester,228,2020-04-19,41.7752403,-72.524434,21,395.0,14.0,13
4639,Manchester,249,2020-04-20,41.7752403,-72.524434,25,432.0,21.0,13
4808,Manchester,254,2020-04-21,41.7752403,-72.524434,26,440.0,5.0,13
4977,Manchester,262,2020-04-22,41.7752403,-72.524434,27,454.0,8.0,13
5146,Manchester,278,2020-04-23,41.7752403,-72.524434,28,482.0,16.0,12
5315,Manchester,290,2020-04-24,41.7752403,-72.524434,29,503.0,12.0,12
4060,Avon,2,2020-03-24,41.787158500000004,-72.8520463,0,0.0,0.0,0
4008,Avon,4,2020-03-25,41.787158500000004,-72.8520463,0,0.0,2.0,0
3771,Avon,4,2020-03-26,41.787158500000004,-72.8520463,0,0.0,0.0,0
3592,Avon,6,2020-03-27,41.787158500000004,-72.8520463,0,0.0,2.0,0
3411,Avon,6,2020-03-28,41.787158500000004,-72.8520463,0,0.0,0.0,0
3214,Avon,6,2020-03-29,41.787158500000004,-72.8520463,0,0.0,0.0,0
3046,Avon,9,2020-03-30,41.787158500000004,-72.8520463,0,0.0,3.0,0
2978,Avon,10,2020-03-31,41.787158500000004,-72.8520463,0,0.0,1.0,1
2758,Avon,10,2020-04-01,41.787158500000004,-72.8520463,0,0.0,0.0,0
2566,Avon,11,2020-04-02,41.787158500000004,-72.8520463,0,0.0,1.0,1
2369,Avon,11,2020-04-03,41.787158500000004,-72.8520463,0,0.0,0.0,0
2200,Avon,11,2020-04-04,41.787158500000004,-72.8520463,0,0.0,0.0,0
2168,Avon,11,2020-04-05,41.787158500000004,-72.8520463,0,0.0,0.0,0
1945,Avon,11,2020-04-06,41.787158500000004,-72.8520463,0,0.0,0.0,0
1693,Avon,12,2020-04-07,41.787158500000004,-72.8520463,0,0.0,1.0,0
1524,Avon,13,2020-04-08,41.787158500000004,-72.8520463,0,0.0,1.0,0
1355,Avon,14,2020-04-09,41.787158500000004,-72.8520463,0,0.0,1.0,0
1186,Avon,15,2020-04-10,41.787158500000004,-72.8520463,0,0.0,1.0,0
1017,Avon,16,2020-04-11,41.787158500000004,-72.8520463,0,0.0,1.0,0
849,Avon,17,2020-04-12,41.787158500000004,-72.8520463,0,0.0,1.0,0
679,Avon,19,2020-04-13,41.787158500000004,-72.8520463,0,0.0,2.0,1
510,Avon,20,2020-04-14,41.787158500000004,-72.8520463,0,0.0,1.0,1
341,Avon,23,2020-04-15,41.787158500000004,-72.8520463,2,0.0,3.0,1
172,Avon,26,2020-04-16,41.787158500000004,-72.8520463,2,142.0,3.0,1
3,Avon,28,2020-04-17,41.787158500000004,-72.8520463,2,153.0,2.0,1
4228,Avon,29,2020-04-18,41.787158500000004,-72.8520463,2,158.0,1.0,1
4397,Avon,30,2020-04-19,41.787158500000004,-72.8520463,2,164.0,1.0,1
4566,Avon,35,2020-04-20,41.787158500000004,-72.8520463,2,191.0,5.0,2
4735,Avon,36,2020-04-21,41.787158500000004,-72.8520463,3,197.0,1.0,2
4904,Avon,37,2020-04-22,41.787158500000004,-72.8520463,3,202.0,1.0,2
5073,Avon,37,2020-04-23,41.787158500000004,-72.8520463,3,202.0,0.0,1
5242,Avon,40,2020-04-24,41.787158500000004,-72.8520463,4,219.0,3.0,1
4059,New Milford,2,2020-03-24,41.60464010000001,-73.4211295,0,0.0,0.0,0
4003,New Milford,6,2020-03-25,41.60464010000001,-73.4211295,0,0.0,4.0,0
3862,New Milford,6,2020-03-26,41.60464010000001,-73.4211295,0,0.0,0.0,0
3683,New Milford,10,2020-03-27,41.60464010000001,-73.4211295,0,0.0,4.0,0
3502,New Milford,14,2020-03-28,41.60464010000001,-73.4211295,0,0.0,4.0,0
3306,New Milford,24,2020-03-29,41.60464010000001,-73.4211295,0,0.0,10.0,0
3137,New Milford,34,2020-03-30,41.60464010000001,-73.4211295,0,0.0,10.0,0
2900,New Milford,35,2020-03-31,41.60464010000001,-73.4211295,0,0.0,1.0,4
2849,New Milford,35,2020-04-01,41.60464010000001,-73.4211295,0,0.0,0.0,4
2685,New Milford,37,2020-04-02,41.60464010000001,-73.4211295,0,0.0,2.0,4
2460,New Milford,50,2020-04-03,41.60464010000001,-73.4211295,1,0.0,13.0,5
2291,New Milford,55,2020-04-04,41.60464010000001,-73.4211295,1,0.0,5.0,5
2093,New Milford,65,2020-04-05,41.60464010000001,-73.4211295,1,0.0,10.0,5
1895,New Milford,74,2020-04-06,41.60464010000001,-73.4211295,1,0.0,9.0,5
1784,New Milford,81,2020-04-07,41.60464010000001,-73.4211295,0,0.0,7.0,6
1615,New Milford,83,2020-04-08,41.60464010000001,-73.4211295,0,0.0,2.0,6
1446,New Milford,85,2020-04-09,41.60464010000001,-73.4211295,0,0.0,2.0,6
1277,New Milford,87,2020-04-10,41.60464010000001,-73.4211295,0,0.0,2.0,5
1108,New Milford,87,2020-04-11,41.60464010000001,-73.4211295,1,0.0,0.0,4
939,New Milford,87,2020-04-12,41.60464010000001,-73.4211295,1,0.0,0.0,3
770,New Milford,94,2020-04-13,41.60464010000001,-73.4211295,1,0.0,7.0,2
601,New Milford,96,2020-04-14,41.60464010000001,-73.4211295,1,0.0,2.0,2
432,New Milford,97,2020-04-15,41.60464010000001,-73.4211295,1,0.0,1.0,2
263,New Milford,103,2020-04-16,41.60464010000001,-73.4211295,2,382.0,6.0,2
94,New Milford,114,2020-04-17,41.60464010000001,-73.4211295,2,423.0,11.0,3
4319,New Milford,120,2020-04-18,41.60464010000001,-73.4211295,2,445.0,6.0,4
4488,New Milford,120,2020-04-19,41.60464010000001,-73.4211295,2,445.0,0.0,4
4657,New Milford,125,2020-04-20,41.60464010000001,-73.4211295,5,463.0,5.0,4
4826,New Milford,126,2020-04-21,41.60464010000001,-73.4211295,5,467.0,1.0,4
4995,New Milford,171,2020-04-22,41.60464010000001,-73.4211295,5,634.0,45.0,10
5164,New Milford,174,2020-04-23,41.60464010000001,-73.4211295,5,645.0,3.0,10
5333,New Milford,183,2020-04-24,41.60464010000001,-73.4211295,6,678.0,9.0,9
4058,Rocky Hill,8,2020-03-24,41.6566243,-72.6617787,0,0.0,0.0,0
3940,Rocky Hill,8,2020-03-25,41.6566243,-72.6617787,1,0.0,0.0,0
3739,Rocky Hill,9,2020-03-26,41.6566243,-72.6617787,1,0.0,1.0,0
3707,Rocky Hill,11,2020-03-27,41.6566243,-72.6617787,1,0.0,2.0,0
3526,Rocky Hill,14,2020-03-28,41.6566243,-72.6617787,1,0.0,3.0,0
3346,Rocky Hill,14,2020-03-29,41.6566243,-72.6617787,1,0.0,0.0,0
3161,Rocky Hill,15,2020-03-30,41.6566243,-72.6617787,1,0.0,1.0,0
2924,Rocky Hill,17,2020-03-31,41.6566243,-72.6617787,1,0.0,2.0,1
2704,Rocky Hill,20,2020-04-01,41.6566243,-72.6617787,1,0.0,3.0,1
2634,Rocky Hill,22,2020-04-02,41.6566243,-72.6617787,1,0.0,2.0,1
2484,Rocky Hill,26,2020-04-03,41.6566243,-72.6617787,1,0.0,4.0,2
2315,Rocky Hill,28,2020-04-04,41.6566243,-72.6617787,1,0.0,2.0,2
2117,Rocky Hill,29,2020-04-05,41.6566243,-72.6617787,1,0.0,1.0,2
1919,Rocky Hill,31,2020-04-06,41.6566243,-72.6617787,1,0.0,2.0,2
1808,Rocky Hill,45,2020-04-07,41.6566243,-72.6617787,4,0.0,14.0,4
1639,Rocky Hill,50,2020-04-08,41.6566243,-72.6617787,5,0.0,5.0,4
1470,Rocky Hill,58,2020-04-09,41.6566243,-72.6617787,5,0.0,8.0,5
1301,Rocky Hill,62,2020-04-10,41.6566243,-72.6617787,5,0.0,4.0,5
1132,Rocky Hill,63,2020-04-11,41.6566243,-72.6617787,5,0.0,1.0,5
963,Rocky Hill,65,2020-04-12,41.6566243,-72.6617787,6,0.0,2.0,5
794,Rocky Hill,77,2020-04-13,41.6566243,-72.6617787,6,0.0,12.0,6
625,Rocky Hill,84,2020-04-14,41.6566243,-72.6617787,10,0.0,7.0,5
456,Rocky Hill,101,2020-04-15,41.6566243,-72.6617787,12,0.0,17.0,7
287,Rocky Hill,104,2020-04-16,41.6566243,-72.6617787,13,516.0,3.0,6
118,Rocky Hill,108,2020-04-17,41.6566243,-72.6617787,13,536.0,4.0,6
4343,Rocky Hill,121,2020-04-18,41.6566243,-72.6617787,15,601.0,13.0,8
4512,Rocky Hill,130,2020-04-19,41.6566243,-72.6617787,15,645.0,9.0,9
4681,Rocky Hill,159,2020-04-20,41.6566243,-72.6617787,16,789.0,29.0,11
4850,Rocky Hill,169,2020-04-21,41.6566243,-72.6617787,20,839.0,10.0,12
5019,Rocky Hill,180,2020-04-22,41.6566243,-72.6617787,24,894.0,11.0,11
5188,Rocky Hill,184,2020-04-23,41.6566243,-72.6617787,25,913.0,4.0,11
5357,Rocky Hill,199,2020-04-24,41.6566243,-72.6617787,28,988.0,15.0,13
4057,Marlborough,0,2020-03-24,41.636439,-72.45400179999999,0,0.0,0.0,0
3987,Marlborough,0,2020-03-25,41.636439,-72.45400179999999,0,0.0,0.0,0
3846,Marlborough,0,2020-03-26,41.636439,-72.45400179999999,0,0.0,0.0,0
3667,Marlborough,2,2020-03-27,41.636439,-72.45400179999999,0,0.0,2.0,0
3486,Marlborough,2,2020-03-28,41.636439,-72.45400179999999,0,0.0,0.0,0
3290,Marlborough,2,2020-03-29,41.636439,-72.45400179999999,0,0.0,0.0,0
3121,Marlborough,2,2020-03-30,41.636439,-72.45400179999999,0,0.0,0.0,0
2884,Marlborough,2,2020-03-31,41.636439,-72.45400179999999,0,0.0,0.0,0
2833,Marlborough,3,2020-04-01,41.636439,-72.45400179999999,0,0.0,1.0,0
2671,Marlborough,3,2020-04-02,41.636439,-72.45400179999999,0,0.0,0.0,0
2444,Marlborough,3,2020-04-03,41.636439,-72.45400179999999,0,0.0,0.0,0
2275,Marlborough,5,2020-04-04,41.636439,-72.45400179999999,0,0.0,2.0,0
2077,Marlborough,5,2020-04-05,41.636439,-72.45400179999999,0,0.0,0.0,0
1879,Marlborough,5,2020-04-06,41.636439,-72.45400179999999,0,0.0,0.0,0
1768,Marlborough,5,2020-04-07,41.636439,-72.45400179999999,0,0.0,0.0,0
1599,Marlborough,7,2020-04-08,41.636439,-72.45400179999999,0,0.0,2.0,0
1430,Marlborough,8,2020-04-09,41.636439,-72.45400179999999,0,0.0,1.0,0
